startTime:2020/12/23 9:14:46
toolVersion:1.0.7611.31201
PASS:54,FAIL:0,Total:324
Time:00:07:01
System,Band,Channel,CellPower,UEPower,Waveform,BW,SCS,UL RB Allocation,UL MCS,UL Modulation,DL RB Allocation,DL MCS,LTE Band,LTE Channel,LTE RB Allocation,LTE BW,LTE Modulation,TestCase,Item,MeasuredValue,LowLimit,UpLimit,Unit,Result
NR,n78,620334,-60,22.73,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,34.18,99,0,dB,PASS
NR,n78,620334,-60,22.73,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.30,99,0,dB,PASS
NR,n78,620334,-60,22.67,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,18.49,99,0,dB,PASS
NR,n78,620334,-60,22.67,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,14.32,99,0,dB,PASS
NR,n78,620334,-60,22.67,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,13.74,99,0,dB,PASS
NR,n78,620334,-60,22.67,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,16.06,99,0,dB,PASS
NR,n78,620334,-60,21.52,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,12.34,99,0,dB,PASS
NR,n78,620334,-60,21.52,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,30.02,99,0,dB,PASS
NR,n78,620334,-60,21.52,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,34.71,99,0,dB,PASS
NR,n78,620334,-60,21.52,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.40,99,0,dB,PASS
NR,n78,620334,-60,21.59,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,18.15,99,0,dB,PASS
NR,n78,620334,-60,21.59,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,13.46,99,0,dB,PASS
NR,n78,620334,-60,21.59,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,15.02,99,0,dB,PASS
NR,n78,620334,-60,21.59,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,17.41,99,0,dB,PASS
NR,n78,620334,-60,21.12,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,10.28,99,0,dB,PASS
NR,n78,620334,-60,21.12,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,29.60,99,0,dB,PASS
NR,n78,620334,-60,21.12,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,34.47,99,0,dB,PASS
NR,n78,620334,-60,21.12,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.05,99,0,dB,PASS
NR,n78,620334,-60,21.11,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,19.38,99,0,dB,PASS
NR,n78,620334,-60,21.11,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,13.70,99,0,dB,PASS
NR,n78,620334,-60,21.11,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,15.71,99,0,dB,PASS
NR,n78,620334,-60,21.11,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,19.35,99,0,dB,PASS
NR,n78,620334,-60,19.06,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,14.21,99,0,dB,PASS
NR,n78,620334,-60,19.06,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,32.29,99,0,dB,PASS
NR,n78,620334,-60,19.06,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,35.91,99,0,dB,PASS
NR,n78,620334,-60,19.06,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Left:1@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,27.22,99,0,dB,PASS
NR,n78,620334,-60,19.25,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,22.54,99,0,dB,PASS
NR,n78,620334,-60,19.25,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,19.81,99,0,dB,PASS
NR,n78,620334,-60,19.25,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,22.71,99,0,dB,PASS
NR,n78,620334,-60,19.25,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,25.66,99,0,dB,PASS
NR,n78,620334,-60,20.75,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,11.76,99,0,dB,PASS
NR,n78,620334,-60,20.75,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,27.78,99,0,dB,PASS
NR,n78,620334,-60,20.75,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,34.37,99,0,dB,PASS
NR,n78,620334,-60,20.75,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.29,99,0,dB,PASS
NR,n78,620334,-60,19.16,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,20.63,99,0,dB,PASS
NR,n78,620334,-60,19.16,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,15.48,99,0,dB,PASS
NR,n78,620334,-60,19.16,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,19.64,99,0,dB,PASS
NR,n78,620334,-60,19.16,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,21.34,99,0,dB,PASS
NR,n78,620334,-60,20.67,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,9.78,99,0,dB,PASS
NR,n78,620334,-60,20.67,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,29.16,99,0,dB,PASS
NR,n78,620334,-60,20.67,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,34.77,99,0,dB,PASS
NR,n78,620334,-60,20.67,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.57,99,0,dB,PASS
NR,n78,620334,-60,20.63,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,18.53,99,0,dB,PASS
NR,n78,620334,-60,20.63,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,14.51,99,0,dB,PASS
NR,n78,620334,-60,20.63,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,16.76,99,0,dB,PASS
NR,n78,620334,-60,20.63,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,17.92,99,0,dB,PASS
NR,n78,620334,-60,20.19,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,12.41,99,0,dB,PASS
NR,n78,620334,-60,20.19,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,29.81,99,0,dB,PASS
NR,n78,620334,-60,20.19,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,34.72,99,0,dB,PASS
NR,n78,620334,-60,20.19,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.86,99,0,dB,PASS
NR,n78,620334,-60,20.14,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,18.31,99,0,dB,PASS
NR,n78,620334,-60,20.14,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,14.81,99,0,dB,PASS
NR,n78,620334,-60,20.14,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,17.92,99,0,dB,PASS
NR,n78,620334,-60,20.14,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,17.87,99,0,dB,PASS
NR,n78,620334,-60,16.96,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,14.52,99,0,dB,PASS
NR,n78,620334,-60,16.96,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,32.99,99,0,dB,PASS
NR,n78,620334,-60,16.96,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,36.25,99,0,dB,PASS
NR,n78,620334,-60,16.96,CP,NR_10MHZ,SCS30,CP_Edge_1RB_Left:1@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,27.53,99,0,dB,PASS
NR,n78,620334,-60,17.20,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,23.88,99,0,dB,PASS
NR,n78,620334,-60,17.20,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,20.92,99,0,dB,PASS
NR,n78,620334,-60,17.20,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,26.31,99,0,dB,PASS
NR,n78,620334,-60,17.20,CP,NR_10MHZ,SCS30,CP_Outer_Full:24@0,27,NR_256QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.58,99,0,dB,PASS
NR,n78,653000,-60,21.99,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,40.78,99,0,dB,PASS
NR,n78,653000,-60,21.99,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,34.84,99,0,dB,PASS
NR,n78,653000,-60,21.99,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,21.68,99,0,dB,PASS
NR,n78,653000,-60,21.99,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.67,99,0,dB,PASS
NR,n78,653000,-60,22.06,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,19.57,99,0,dB,PASS
NR,n78,653000,-60,22.06,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,17.80,99,0,dB,PASS
NR,n78,653000,-60,22.06,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,18.04,99,0,dB,PASS
NR,n78,653000,-60,22.06,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,17.67,99,0,dB,PASS
NR,n78,653000,-60,21.81,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,40.99,99,0,dB,PASS
NR,n78,653000,-60,21.81,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,35.00,99,0,dB,PASS
NR,n78,653000,-60,21.81,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,21.78,99,0,dB,PASS
NR,n78,653000,-60,21.81,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.51,99,0,dB,PASS
NR,n78,653000,-60,21.98,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,21.46,99,0,dB,PASS
NR,n78,653000,-60,21.98,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,17.85,99,0,dB,PASS
NR,n78,653000,-60,21.98,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,18.00,99,0,dB,PASS
NR,n78,653000,-60,21.98,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,17.97,99,0,dB,PASS
NR,n78,653000,-60,20.77,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,41.76,99,0,dB,PASS
NR,n78,653000,-60,20.77,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,35.43,99,0,dB,PASS
NR,n78,653000,-60,20.77,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,24.84,99,0,dB,PASS
NR,n78,653000,-60,20.77,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.93,99,0,dB,PASS
NR,n78,653000,-60,20.88,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,19.95,99,0,dB,PASS
NR,n78,653000,-60,20.88,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,17.85,99,0,dB,PASS
NR,n78,653000,-60,20.88,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,19.93,99,0,dB,PASS
NR,n78,653000,-60,20.88,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,18.97,99,0,dB,PASS
NR,n78,653000,-60,20.26,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,41.90,99,0,dB,PASS
NR,n78,653000,-60,20.26,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,35.70,99,0,dB,PASS
NR,n78,653000,-60,20.26,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN3,25.61,99,0,dB,PASS
NR,n78,653000,-60,20.26,DFT,NR_10MHZ,SCS30,DFT_Edge_1RB_Right:1@23,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN4,26.78,99,0,dB,PASS
NR,n78,653000,-60,20.38,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN1,21.09,99,0,dB,PASS
NR,n78,653000,-60,20.38,DFT,NR_10MHZ,SCS30,DFT_Outer_Full:24@0,20,NR_64QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_2_Spectrum_Emission_Mask,SEM_MARGIN2,19.12,99,0,dB,PASS
