startTime:2021/1/19 9:16:31
toolVersion:1.0.7654.38979
PASS:77,FAIL:0,Total:77
Time:01:45:21
System,Band,Channel,CellPower,UEPower,Waveform,BW,SCS,UL RB Allocation,UL MCS,UL Modulation,DL RB Allocation,DL MCS,LTE Band,LTE Channel,LTE RB Allocation,LTE BW,LTE Modulation,TestCase,StartTime,Item,MeasuredValue,LowLimit,UpLimit,Unit,Result
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:29:41,Maximum Output Power : NR,23.43,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_1RB_Left:1@1,2,NR_QPSK,NA,NA,1,18025,1@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:31:1,Maximum Output Power : NR,23.37,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18025,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:32:21,Maximum Output Power : NR,23.45,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:33:40,Maximum Output Power: Overall,23.29,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:33:40,Maximum Output Power: Overall:LTE,19.84,N/A,N/A,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:33:40,Maximum Output Power: Overall:NR,20.67,N/A,N/A,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:34:59,Maximum Output Power: Overall,23.15,19,26,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:34:59,Maximum Output Power: Overall:LTE,19.89,N/A,N/A,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:34:59,Maximum Output Power: Overall:NR,20.38,N/A,N/A,dBm,PASS
NR,n78,620334,-49.2,,DFT,NR_10MHZ,SCS30,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,1,18300,8@0,LTE_5MHZ,LTE_QPSK,NR_6_2B_1_3_UE_Maximum_Output_Power_for_Inter_Band_EN_DC_within_FR1,2021-1-19 9:36:20,Maximum Output Power: LTE,22.89,19,26,dBm,PASS
