startTime:2020/12/25 15:34:15
toolVersion:1.0.7654.38979
PASS:104,FAIL:0,Total:104
Time:00:11:32
System,Band,Channel,CellPower,UEPower,Waveform,BW,SCS,UL RB Allocation,UL MCS,UL Modulation,DL RB Allocation,DL MCS,LTE Band,LTE Channel,LTE RB Allocation,LTE BW,LTE Modulation,TestCase,StartTime,Item,MeasuredValue,LowLimit,UpLimit,Unit,Result
NR,n1,384500,-60,22.28,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:34,NR_ACLR_R,51.57,30,99,dB,PASS
NR,n1,384500,-60,22.28,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:34,NR_ACLR_UTRA1_L,52.13,32.2,99,dB,PASS
NR,n1,384500,-60,22.28,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:34,NR_ACLR_UTRA1_R,55.10,32.2,99,dB,PASS
NR,n1,384500,-60,22.28,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:34,NR_ACLR_UTRA2_L,64.41,35.2,99,dB,PASS
NR,n1,384500,-60,22.28,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:34,NR_ACLR_UTRA2_R,64.34,35.2,99,dB,PASS
NR,n1,384500,-60,20.77,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:37,NR_ACLR_L,55.10,30,99,dB,PASS
NR,n1,384500,-60,20.77,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:37,NR_ACLR_R,59.10,30,99,dB,PASS
NR,n1,384500,-60,20.77,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:37,NR_ACLR_UTRA1_L,57.87,32.2,99,dB,PASS
NR,n1,384500,-60,20.77,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:37,NR_ACLR_UTRA1_R,59.94,32.2,99,dB,PASS
NR,n1,384500,-60,20.77,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,0,NR_HalfPiBPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:37,NR_ACLR_UTRA2_L,62.80,35.2,99,dB,PASS
